id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,job_satisfaction_rate
455313,technology,junior,medium,2,no,no,1,33600,0.42
210347,sales,junior,medium,2,no,no,3,20400,0.36
976865,sales,junior,low,4,no,no,4,12000,0.64
940108,sales,junior,medium,3,no,no,4,21600,0.69
493488,sales,middle,low,5,no,no,4,19200,0.6
544113,sales,junior,low,2,no,no,5,18000,0.77
809793,sales,junior,medium,1,no,no,3,27600,0.32
183382,sales,junior,medium,1,no,no,2,20400,0.21
585601,technology,middle,high,2,no,no,4,68400,0.73
998838,sales,,medium,1,no,no,5,27600,0.71
355337,purchasing,junior,medium,2,no,no,4,22800,0.66
469761,sales,middle,medium,8,no,no,5,38400,0.89
293015,sales,middle,medium,7,no,no,3,33600,0.39
257457,marketing,junior,low,1,no,no,1,13200,0.32
343978,sales,middle,medium,6,no,no,4,38400,0.75
585540,sales,sinior,medium,5,no,no,3,44400,0.12
229021,marketing,middle,medium,4,no,no,3,36000,0.21
984692,marketing,junior,low,1,no,yes,3,20400,0.38
128697,marketing,junior,low,1,no,no,2,20400,0.54
888058,sales,middle,low,7,no,no,4,19200,0.64
381105,purchasing,junior,medium,1,no,no,4,22800,0.47
919680,sales,junior,medium,3,no,no,3,27600,0.49
589750,sales,middle,high,1,no,no,5,52800,0.7
262214,technology,junior,medium,2,no,no,3,26400,0.38
987223,technology,junior,medium,2,no,no,2,33600,0.58
740960,purchasing,junior,medium,3,no,no,5,22800,0.63
932341,purchasing,middle,medium,2,no,no,3,42000,0.54
580721,technology,middle,low,4,no,no,4,22800,0.53
695214,purchasing,middle,low,5,no,yes,3,24000,0.31
730731,marketing,middle,high,4,no,no,2,50400,0.22
967124,sales,middle,medium,3,no,no,4,43200,0.65
651659,technology,junior,high,5,no,no,4,46800,0.82
166890,purchasing,junior,medium,1,no,yes,3,28800,0.17
397100,hr,junior,medium,2,no,yes,4,30000,0.6
835623,sales,middle,medium,6,no,no,4,38400,0.82
108126,marketing,sinior,low,8,no,yes,3,26400,0.14
679073,sales,sinior,medium,4,no,no,3,51600,0.28
198011,purchasing,junior,medium,3,no,no,4,22800,0.68
873650,technology,junior,high,2,no,no,4,46800,0.78
807400,technology,junior,low,2,no,no,4,22800,0.85
497159,marketing,junior,medium,2,no,no,3,26400,0.27
714265,purchasing,junior,low,3,no,no,3,15600,0.53
113956,purchasing,junior,high,1,no,no,4,32400,0.43
859008,technology,middle,medium,7,no,no,5,52800,0.8
860694,technology,middle,medium,2,no,no,3,39600,0.21
633442,sales,junior,low,1,no,no,4,12000,0.52
832641,sales,sinior,medium,2,no,no,4,58800,0.6
551585,hr,junior,medium,1,no,no,5,26400,0.67
936723,sales,middle,medium,2,no,no,3,33600,0.12
230341,hr,middle,high,3,no,no,5,51600,0.49
207346,marketing,junior,medium,3,no,no,3,26400,0.36
871277,purchasing,middle,medium,3,no,no,4,34800,0.5
511526,purchasing,middle,low,6,no,no,4,19200,0.71
256645,hr,junior,medium,3,no,no,4,30000,0.8
817306,hr,middle,low,6,no,no,4,30000,0.83
336592,sales,junior,medium,2,no,no,1,20400,0.35
301137,sales,middle,low,6,no,no,1,27600,0.54
960627,technology,junior,medium,4,no,no,4,34800,0.82
810844,sales,junior,medium,1,no,yes,3,20400,0.09
710611,sales,middle,high,8,no,no,4,52800,0.76
987559,technology,junior,low,4,no,no,3,22800,0.45
607739,hr,junior,medium,1,no,no,1,25200,0.23
996329,sales,middle,high,8,no,no,5,54000,0.89
519634,technology,junior,medium,3,no,no,4,26400,0.7
352702,purchasing,middle,high,3,no,no,5,61200,0.68
657713,technology,junior,medium,2,no,no,2,25200,0.37
117034,technology,junior,medium,1,no,no,5,27600,0.52
659184,marketing,middle,low,8,no,no,4,25200,0.91
364267,technology,junior,medium,2,no,no,4,34800,0.81
497461,sales,middle,low,6,no,no,4,28800,0.92
418673,marketing,sinior,medium,7,yes,no,4,63600,0.97
902538,marketing,middle,medium,7,no,no,4,42000,0.78
641957,sales,junior,low,2,no,no,2,12000,0.36
310177,sales,junior,medium,2,no,no,3,21600,0.3
587444,technology,junior,medium,4,no,yes,3,26400,0.15
887739,technology,middle,medium,4,no,no,4,52800,0.7
838295,sales,middle,medium,3,no,no,4,33600,0.57
369191,purchasing,middle,high,7,no,yes,1,56400,0.37
183989,purchasing,junior,medium,1,no,no,5,26400,0.65
352615,sales,middle,medium,2,no,no,4,33600,0.46
123838,sales,middle,high,5,no,no,4,49200,0.59
419880,sales,sinior,medium,10,no,no,3,44400,0.28
825641,technology,sinior,medium,10,no,no,4,55200,0.67
898545,marketing,middle,high,6,no,yes,3,51600,0.16
278219,technology,junior,low,3,no,yes,3,14400,0.15
852216,sales,middle,high,8,no,no,3,50400,0.41
369556,marketing,junior,low,2,no,no,3,20400,0.52
528358,sales,junior,medium,1,no,no,3,21600,0.22
380007,purchasing,junior,medium,2,no,no,2,25200,0.42
407326,hr,junior,low,2,no,yes,2,15600,0.23
462123,sales,junior,medium,1,no,no,5,27600,0.72
225260,sales,junior,medium,4,no,yes,4,21600,0.46
916379,purchasing,middle,low,7,no,no,5,19200,0.59
274539,hr,junior,medium,2,no,no,2,25200,0.34
644535,sales,middle,low,7,no,no,4,24000,0.77
329721,marketing,junior,low,2,no,no,4,13200,0.71
720124,sales,middle,medium,3,no,yes,2,40800,0.24
203563,purchasing,sinior,medium,5,no,yes,3,45600,0.18
133530,marketing,junior,high,1,no,no,5,34800,0.43
707025,hr,middle,low,2,no,no,4,19200,0.5
450608,technology,middle,medium,7,no,no,4,45600,0.77
785687,sales,sinior,medium,7,no,no,4,52800,0.84
507336,technology,middle,medium,7,no,no,4,52800,0.85
136161,technology,junior,low,1,no,yes,3,22800,0.11
122760,hr,middle,high,6,no,no,5,57600,0.76
893144,purchasing,middle,high,9,no,no,5,54000,0.8
961683,sales,junior,medium,2,no,no,4,27600,0.91
533403,marketing,middle,high,8,no,no,3,57600,0.42
709041,hr,middle,medium,10,no,yes,3,45600,0.45
633934,hr,junior,medium,1,no,no,3,26400,0.36
899438,sales,junior,medium,2,no,no,3,27600,0.53
555631,purchasing,middle,medium,5,no,yes,4,44400,0.65
914593,marketing,middle,medium,4,no,no,3,36000,0.1
631307,marketing,middle,medium,1,no,yes,4,42000,0.44
833894,marketing,sinior,low,6,no,no,4,34800,0.65
449014,sales,middle,high,7,no,no,4,48000,0.65
554606,technology,junior,low,1,no,yes,3,22800,0.16
942044,technology,junior,medium,2,no,no,4,27600,0.65
726346,sales,junior,medium,1,no,no,3,21600,0.2
606913,marketing,junior,medium,1,no,no,1,30000,0.32
370588,sales,middle,low,3,no,no,3,18000,0.1
621379,technology,junior,medium,1,no,no,4,26400,0.53
761158,sales,junior,medium,1,no,yes,1,24000,0.13
338733,sales,middle,high,7,no,no,4,52800,0.95
376713,sales,junior,low,1,no,no,4,12000,0.55
463831,marketing,junior,medium,2,no,no,3,26400,0.28
871361,sales,junior,high,2,no,no,4,37200,0.77
984374,marketing,junior,low,2,no,yes,4,20400,0.64
586634,marketing,junior,medium,4,no,no,5,28800,0.94
409342,sales,middle,high,1,no,no,5,58800,0.72
928425,technology,junior,low,3,no,yes,4,24000,0.73
332223,purchasing,middle,low,3,no,no,1,18000,0.15
154144,sales,junior,medium,1,no,no,4,25200,0.6
496436,purchasing,junior,low,1,no,no,3,18000,0.36
379136,sales,junior,medium,2,no,no,4,21600,0.72
650714,purchasing,junior,low,1,no,no,4,12000,0.51
408319,technology,junior,medium,3,no,yes,1,30000,0.19
101249,purchasing,sinior,medium,10,no,no,2,50400,0.27
473743,marketing,junior,medium,1,no,no,4,24000,0.44
127632,marketing,middle,high,5,yes,no,4,52800,0.78
290471,technology,middle,medium,1,no,no,3,39600,0.18
193036,technology,middle,medium,6,yes,no,5,46800,0.97
598548,sales,junior,low,1,no,no,3,14400,0.2
815829,technology,middle,medium,6,no,yes,2,49200,0.27
811391,sales,junior,low,1,no,no,5,19200,0.66
329455,technology,junior,medium,2,no,no,4,34800,0.75
126257,purchasing,junior,medium,1,no,no,1,27600,0.39
912452,purchasing,middle,medium,5,yes,no,4,34800,0.84
275487,technology,middle,high,3,no,no,3,66000,0.51
796472,sales,middle,medium,2,no,no,4,33600,0.44
836882,hr,sinior,medium,5,no,no,4,46800,0.68
211489,marketing,middle,low,10,no,yes,4,31200,0.66
617107,purchasing,middle,medium,1,no,no,2,38400,0.27
470556,technology,junior,medium,2,no,no,2,33600,0.53
892505,sales,sinior,high,10,yes,no,4,66000,0.83
917785,sales,sinior,medium,7,no,yes,2,43200,0.14
355259,hr,middle,medium,9,no,yes,3,39600,0.3
985583,technology,sinior,high,3,yes,no,4,79200,0.73
547451,marketing,sinior,low,8,no,no,5,42000,0.82
649980,marketing,junior,high,3,no,no,3,37200,0.5
933498,marketing,junior,low,1,no,yes,3,16800,0.33
263787,sales,sinior,medium,7,no,no,3,44400,0.35
794331,sales,junior,high,1,no,yes,3,31200,0.34
970439,purchasing,middle,low,3,no,no,4,24000,0.72
923163,hr,sinior,low,2,no,no,3,39600,0.53
836532,marketing,middle,low,7,no,no,3,25200,0.42
620382,hr,junior,low,1,no,no,4,20400,0.74
620634,purchasing,junior,medium,4,no,no,5,28800,0.77
699221,technology,junior,low,2,no,yes,4,19200,0.62
847868,purchasing,junior,medium,1,no,no,4,21600,0.48
677421,marketing,junior,medium,1,no,no,4,24000,0.46
716116,sales,junior,medium,1,no,no,4,25200,0.65
684651,sales,middle,low,4,no,yes,2,27600,0.17
577744,sales,middle,medium,5,no,no,5,43200,0.78
938798,marketing,junior,medium,2,no,no,3,27600,0.49
512633,technology,junior,low,1,no,no,4,15600,0.55
562519,marketing,junior,low,1,no,no,5,20400,0.79
573247,sales,middle,high,2,no,no,4,48000,0.55
777049,hr,sinior,high,8,no,no,4,81600,0.81
410379,sales,middle,low,7,no,no,4,19200,0.65
546165,hr,junior,medium,1,no,no,4,30000,0.64
763073,technology,middle,medium,9,no,no,4,40800,0.68
977087,sales,middle,low,5,no,no,1,18000,0.41
387511,hr,junior,medium,3,no,no,3,28800,0.47
391437,sales,middle,low,4,no,no,5,24000,0.59
398641,hr,middle,high,5,no,no,4,50400,0.61
903570,sales,middle,high,6,no,no,4,48000,0.68
759165,sales,middle,medium,3,no,no,4,43200,0.67
302791,sales,middle,low,5,no,no,4,19200,0.66
673796,sales,sinior,high,5,no,no,2,76800,0.39
604744,technology,middle,high,4,no,no,4,62400,0.72
578756,marketing,junior,medium,2,no,no,4,31200,0.89
864178,purchasing,middle,medium,1,no,no,4,39600,0.66
266477,purchasing,sinior,low,7,no,no,4,26400,0.65
306291,technology,junior,low,2,no,no,3,18000,0.27
295178,hr,middle,high,6,no,no,4,55200,0.77
265039,sales,middle,medium,7,no,no,5,34800,0.74
106320,hr,junior,medium,1,no,yes,4,30000,0.44
275432,hr,middle,medium,4,no,no,5,34800,0.54
348150,marketing,sinior,high,10,no,no,4,75600,0.74
376346,sales,junior,high,3,no,no,3,37200,0.68
457625,sales,middle,low,4,no,no,4,28800,0.65
274002,sales,middle,medium,5,no,no,4,43200,0.81
160260,technology,junior,medium,1,no,no,4,31200,0.65
681745,technology,sinior,high,5,no,yes,3,76800,0.03
371818,purchasing,junior,low,2,no,yes,4,19200,0.68
220124,hr,junior,low,4,no,no,3,15600,0.38
883188,purchasing,middle,medium,6,no,no,4,44400,0.89
394243,purchasing,junior,high,1,no,no,4,32400,0.42
857317,sales,middle,low,5,no,no,4,19200,0.7
766511,sales,middle,medium,5,no,no,4,33600,0.71
658703,marketing,junior,low,1,no,yes,4,16800,0.69
738935,sales,junior,medium,4,no,yes,3,21600,0.13
478169,technology,sinior,low,4,no,no,4,31200,0.57
230058,technology,middle,medium,7,no,no,2,44400,0.37
868798,technology,junior,medium,1,no,no,4,36000,0.66
926081,sales,junior,low,2,no,no,3,18000,0.42
413524,marketing,junior,low,3,no,no,2,20400,0.54
588400,hr,junior,medium,1,no,no,3,26400,0.25
614133,sales,middle,high,3,no,no,4,57600,0.67
699579,sales,middle,low,10,no,no,5,19200,0.71
561561,technology,middle,low,2,no,no,4,34800,0.65
389256,sales,sinior,medium,4,no,no,5,60000,0.74
414447,marketing,junior,medium,3,no,no,3,30000,0.44
922937,sales,junior,low,2,no,no,4,12000,0.69
780530,technology,middle,high,6,no,no,2,61200,0.33
613789,sales,sinior,medium,7,no,no,2,43200,0.25
490704,marketing,junior,medium,1,no,no,3,27600,0.37
572480,hr,junior,low,1,no,no,3,13200,0.14
713484,purchasing,junior,medium,1,no,no,4,26400,0.69
513232,sales,middle,high,5,no,no,3,52800,0.57
162354,technology,junior,low,1,no,no,3,22800,0.38
389541,hr,junior,medium,1,no,no,4,30000,0.63
717479,technology,sinior,high,6,no,no,3,92400,0.47
220291,sales,middle,high,7,no,no,3,57600,0.54
104636,marketing,junior,medium,1,no,yes,4,27600,0.43
271089,sales,junior,medium,2,no,no,4,27600,0.77
493986,technology,sinior,high,9,yes,no,4,94800,0.99
500010,marketing,junior,low,2,no,no,3,13200,0.31
829924,technology,junior,medium,2,no,no,4,27600,0.69
557021,marketing,middle,high,1,no,no,4,52800,0.58
363544,sales,junior,low,2,no,no,3,18000,0.56
613121,hr,junior,medium,1,no,yes,4,24000,0.26
802042,hr,junior,medium,3,no,no,4,26400,0.78
402805,sales,middle,medium,5,yes,no,5,43200,0.99
928510,technology,middle,high,10,no,yes,2,67200,0.41
282083,sales,middle,high,4,yes,no,1,50400,0.34
831666,purchasing,middle,medium,8,no,no,5,36000,0.61
862888,purchasing,middle,high,5,yes,no,3,56400,0.85
986742,sales,junior,low,3,no,yes,3,14400,0.22
274297,hr,middle,medium,7,no,no,4,34800,0.72
937083,hr,junior,medium,1,no,no,3,30000,0.36
830577,purchasing,sinior,medium,8,no,no,4,54000,0.85
593817,hr,sinior,medium,3,no,yes,2,51600,0.09
562272,hr,middle,high,9,no,no,3,55200,0.63
724766,sales,middle,medium,4,yes,no,3,31200,0.38
489939,sales,middle,medium,9,no,no,4,43200,0.89
697708,sales,junior,medium,1,no,no,4,21600,0.45
630248,hr,middle,medium,4,no,no,2,44400,0.28
635431,technology,middle,high,5,no,no,4,62400,0.89
392537,purchasing,sinior,high,1,yes,yes,3,70800,0.11
441370,technology,sinior,high,5,no,no,3,76800,0.18
990887,technology,junior,medium,2,no,no,3,26400,0.35
405175,purchasing,middle,medium,10,no,yes,3,38400,0.56
138089,purchasing,junior,medium,2,no,no,5,28800,0.86
279936,sales,sinior,medium,3,no,no,3,51600,0.37
642783,purchasing,middle,low,3,no,no,4,24000,0.7
696948,sales,middle,medium,7,no,no,4,33600,0.69
497243,,junior,medium,1,no,no,3,26400,0.28
990821,marketing,junior,medium,2,no,no,3,31200,0.56
837443,sales,middle,medium,2,no,no,3,38400,0.34
604202,sales,junior,medium,1,no,no,3,27600,0.39
214650,sales,middle,medium,8,no,no,4,43200,0.75
324309,marketing,junior,medium,2,no,no,5,24000,0.66
419498,sales,sinior,medium,4,no,yes,3,43200,0.08
653687,sales,middle,medium,4,no,yes,3,31200,0.03
321603,purchasing,middle,medium,5,no,no,3,38400,0.7
445697,sales,junior,low,2,no,no,3,18000,0.54
858286,sales,middle,medium,6,no,no,5,34800,0.65
287044,sales,junior,medium,2,no,no,5,28800,0.79
354842,technology,middle,high,1,no,no,4,57600,0.42
858919,hr,junior,medium,2,no,no,4,31200,0.76
536483,sales,middle,medium,5,no,no,3,36000,0.4
809232,marketing,middle,low,3,no,no,1,30000,0.27
583575,sales,junior,medium,4,no,yes,4,27600,0.64
912173,sales,middle,low,4,no,no,5,19200,0.47
654812,technology,junior,medium,2,no,no,4,31200,0.76
430079,sales,junior,medium,2,no,no,3,20400,0.37
615869,marketing,junior,medium,1,no,no,4,24000,0.44
404366,sales,middle,high,7,no,no,4,58800,0.78
389826,sales,middle,medium,7,no,yes,3,40800,0.35
588486,sales,junior,medium,4,no,yes,3,27600,0.38
343895,sales,middle,medium,7,no,no,4,38400,0.85
593191,sales,junior,medium,1,no,no,4,21600,0.58
976622,technology,junior,medium,2,no,no,4,31200,0.82
135301,technology,middle,medium,3,no,no,3,50400,0.3
322492,sales,middle,low,6,yes,no,4,19200,0.83
829015,sales,sinior,high,4,no,no,3,75600,0.29
856500,sales,middle,medium,1,yes,no,4,44400,0.89
479912,marketing,junior,high,3,no,yes,4,42000,0.64
836556,technology,junior,low,3,no,no,4,15600,0.66
397468,sales,junior,low,1,no,no,5,12000,0.54
151279,marketing,junior,low,3,no,no,3,13200,0.29
608740,sales,middle,low,3,no,no,3,22800,0.18
624086,sales,middle,medium,6,no,no,4,33600,0.61
674005,technology,middle,medium,3,no,no,3,51600,0.39
217322,sales,junior,high,2,no,no,4,31200,0.68
428088,purchasing,junior,high,2,no,no,3,31200,0.35
206491,hr,middle,low,5,no,no,4,25200,0.85
902713,hr,middle,medium,5,no,no,3,45600,0.64
119172,purchasing,junior,high,1,no,no,4,36000,0.67
914014,technology,junior,low,4,no,no,1,21600,0.42
635533,purchasing,middle,medium,7,no,yes,3,37200,0.33
775920,hr,junior,medium,1,no,no,3,25200,0.24
217183,sales,junior,high,1,no,no,3,32400,0.51
790026,marketing,junior,medium,1,no,no,5,32400,0.64
791925,sales,junior,medium,1,no,yes,3,24000,0.14
647590,sales,middle,medium,5,no,no,4,43200,0.82
790274,marketing,middle,medium,3,no,no,4,36000,0.49
545733,technology,middle,medium,7,no,no,3,38400,0.34
883060,marketing,junior,low,2,no,no,3,13200,0.26
642969,hr,junior,low,3,no,no,5,13200,0.61
129821,sales,junior,high,4,no,no,3,33600,0.62
233913,hr,junior,medium,1,no,no,4,26400,0.66
437614,sales,junior,medium,2,no,no,4,21600,0.6
241940,marketing,sinior,medium,7,no,yes,2,60000,0.38
782084,hr,junior,low,4,no,no,4,16800,0.77
244101,purchasing,junior,medium,2,no,no,4,28800,0.75
408952,sales,middle,low,3,no,no,4,28800,0.65
894918,purchasing,sinior,high,8,no,no,1,69600,0.36
285529,technology,sinior,low,6,no,no,4,39600,0.8
452394,sales,junior,low,2,no,no,4,15600,0.79
839346,technology,sinior,high,5,no,no,5,98400,0.67
380088,marketing,middle,low,2,no,no,5,20400,0.5
405376,marketing,sinior,medium,8,no,yes,3,54000,0.16
548494,technology,junior,high,1,no,no,3,38400,0.14
420831,hr,junior,medium,3,no,no,4,22800,0.61
562454,technology,junior,medium,2,no,no,2,26400,0.25
381031,sales,middle,high,7,no,yes,4,52800,0.72
304499,technology,junior,medium,1,no,no,2,30000,0.21
917335,purchasing,junior,medium,2,no,no,3,25200,0.53
944460,sales,middle,medium,1,no,no,4,38400,0.61
866760,sales,junior,medium,2,no,no,1,20400,0.38
641547,hr,junior,low,1,no,no,3,13200,0.13
280507,technology,middle,medium,4,no,no,4,50400,0.74
418019,technology,middle,low,2,no,no,2,21600,0.1
918243,marketing,middle,low,7,no,no,3,25200,0.48
933100,purchasing,junior,low,2,no,no,3,15600,0.44
538677,sales,junior,low,5,no,no,3,15600,0.57
993663,sales,junior,medium,3,no,no,4,24000,0.82
636829,sales,junior,medium,2,no,no,4,25200,0.89
460881,sales,sinior,medium,1,no,no,4,58800,0.68
291694,sales,junior,low,1,no,no,4,15600,0.66
300941,sales,junior,medium,3,no,no,3,21600,0.33
769481,sales,middle,low,1,no,no,4,19200,0.48
450084,purchasing,junior,medium,2,no,no,3,27600,0.47
737727,purchasing,middle,medium,10,no,yes,3,44400,0.5
457033,technology,sinior,low,8,no,no,4,39600,0.85
400385,purchasing,middle,low,8,no,no,3,19200,0.33
284886,technology,junior,medium,2,no,no,3,30000,0.37
831054,technology,junior,medium,1,no,no,2,26400,0.18
131384,hr,middle,medium,3,no,no,4,40800,0.74
262537,sales,middle,medium,5,yes,no,4,33600,0.89
815338,technology,middle,medium,7,no,yes,2,50400,0.39
851488,sales,middle,medium,7,no,no,4,38400,0.87
832997,marketing,junior,low,1,no,yes,3,13200,0.16
861556,marketing,middle,high,1,no,no,4,58800,0.7
101661,sales,junior,medium,4,no,no,5,27600,0.79
888086,technology,middle,high,3,no,no,3,55200,0.4
954433,sales,middle,low,4,no,no,3,27600,0.29
710439,purchasing,junior,medium,1,no,no,3,25200,0.36
530953,technology,junior,high,3,no,no,3,43200,0.49
157125,technology,middle,high,5,no,no,4,62400,0.83
823834,sales,middle,medium,4,no,no,3,32400,0.24
149167,technology,junior,medium,2,no,yes,3,33600,0.33
310967,purchasing,junior,low,2,no,no,4,12000,0.66
229505,hr,middle,medium,6,no,no,4,46800,0.87
799275,technology,junior,medium,2,no,yes,2,26400,0.17
340979,sales,junior,medium,2,no,no,3,21600,0.28
483702,technology,middle,low,6,no,no,4,28800,0.92
526256,sales,sinior,low,9,no,no,5,39600,0.96
116628,technology,junior,high,2,no,no,3,40800,0.3
893877,purchasing,middle,medium,5,no,yes,1,37200,0.1
645520,sales,junior,medium,4,no,no,5,21600,0.68
711872,hr,junior,medium,1,no,no,5,22800,0.55
413996,sales,junior,low,3,no,yes,3,14400,0.15
875434,hr,junior,medium,2,no,no,5,26400,0.9
652990,sales,middle,low,3,no,yes,3,22800,0.07
930908,technology,sinior,high,10,no,no,4,96000,0.92
770396,sales,middle,low,4,no,no,5,28800,0.7
646637,technology,sinior,low,9,no,no,4,39600,0.86
